しゅうじがく	rhetoric
にほんじっしんぶんるいほう	Nippon Decimal Classification
おこぼれ	leavings
あたん	rival
ばんべつ	various differentiations
のうりょう	corpus callosum
おろか	not to mention ...
こっとう	bald head
にっし	journal
トレンド	trend
ちょうせつ	regulation
ねんげつ	months and years
しろいっしょく	bright white (esp. for snow and ice)
おしい	regrettable
どうがくしゃ	Taoist
おうこ	ancient times
わたしばし	resting one's chopsticks across the top of one's bowl (a breach of etiquette)
ロマンシュご	Romansch (language)
とうひょうようし	ballot paper
エランビタール	élan vital (hypothetical driving force behind creative evolution)
クロムグリーン	chrome green (pigment made of chromium oxide, Cr2O3)
からかみしょうじ	sliding door covered with thick patterned paper
もののみごとに	splendidly
はんしょうどろぼう	very tall person
だいのおとこ	adult man
いやしめる	to demean
てしょく	handicraft
おんり	separation by a great distance
たたきあげる	to work one's way up
こめん	lake surface
せっこく	stone carving or engraving
インテリジェントターミナル	intelligent terminal
くじうん	luck in lotteries
うって	attacking party
どうが	pictures drawn by child
にゅうがくしけん	entrance examination
ひとえもの	unlined kimono
せんむ	service
みみがね	lug
ツイード	tweed
はなまがり	curved nose
うけもち	charge (of something)
ちくじょう	point by point
おりしも	at that (very) moment
はくらん	extensive reading
こえだめ	tank for holding human waste (used for fertilizer)
なつしばい	summer play
ぶんかこうろうしゃ	person who has made outstanding cultural contributions
こていふさい	fixed liabilities
ねんきあけ	expiration of a term of service
ワニス	varnish
プロビタミン	provitamin
バック	bag
しろみそ	white miso
ローカル	local
しんたいそうけんき	type of detector used at airports
しこみづえ	swordstick
けいらん	hen's egg
ウェルニッケりょう	Wernicke's area
ヒスノイズ	hiss noise
はさんせんこく	adjudication of bankruptcy
げっそり	to be disheartened
ぶだん	militarism
グラウンドワーク	groundwork
ひっくるめる	to take all things together
にほんうま	native Japanese horse
ふたごころ	duplicity
わらやね	straw-thatched roof
スー	four
せんしつ	stateroom
せきにん	duty
でんげんかいはつ	Electric Power Development
いっせいちだい	once in a lifetime
はんきょう	echo
ふくそすう	complex number
にんちしんりがく	cognitive psychology
コンソメ	consommé
かえぎ	change of clothing
つりあぶ	bee fly (any insect of family Bombyliidae)
たんだい	junior college
げんかいじょうきょう	critical situation
きねんぶつ	souvenir
ふうぞくはんざい	offense against public morals
かんじょうせん	loop line
はっこうき	bioluminescent organ
バーター	barter
オカルティズム	occultism
あかっぱじ	great shame (endured in the public eye)
きりん	giraffe (Giraffa camelopardalis)
さえつ	inspection
バイオインダストリー	bioindustry
かむり	order
けんする	to try (out)
たしょう	metempsychosis
べっぱ	different sect
ものみやぐら	watchtower
プログレッシブ	progressive
マニキュア	manicure
コーパル	copal
こうてつせい	(made of) steel
ききとがめる	to find fault with
しおきば	execution ground
いしゃりょう	consolation money
そうじゅうかん	control column
どれいぼうえき	slave trade
タイムマシン	time machine
うちのり	inside measure
ソープランド	soapland
のうさぎょう	farmwork
もがりぶえ	winter wind whistling through a bamboo fence
べつり	parting
あんそくにち	(Judeo-Christian) Sabbath
こあきない	a small business
はたく	to strike
ひかちゅうしゃ	hypodermic injection
マイクロライト	microlight
すくなからず	considerably
あんりょくしょく	dark green
ボリューム	volume (sound level)
ゼータ	zeta
きょうと	believer
こうでんかん	photoelectric tube
かいたす	to buy more (of something)
しのびいる	to steal or sneak or slip into
カルセオラリア	calceolaria
こつねんれい	bone age
ゼブ	zebu
のうそんぶ	rural district
かいことば	tit for tat
ないりん	inner ring (e.g. washer)
へんぱ	favoritism
あてこむ	to count on
ちょくりつ	standing upright
けんぜい	prefectural tax
アンテナショップ	shop used for testing sales of new products
ちょうせんぶな	roundtail paradisefish (Macropodus ocellatus)
はけ	drainage
ぶんぴつか	writer
かねあい	equilibrium
おんぼう	temple
ひょうじばん	indicator
ふうかい	efflorescence
ふかむらさき	deep purple
ちゅうたい	important connection
はんけつりゆう	ratio decidendi
ひとのみ	swallowing in one gulp
ねま	bedroom
ユニバーサルタイム	universal time
ぶんこ	library
ロマネスク	Romanesque
はくがくたさい	wide knowledge and versatile talents
かんせいのほうそく	law of inertia
のうぶん	skilled in writing
ちりがみ	tissue paper
じんのう	human brain
ぐるり	surroundings
たおやめ	graceful young woman
はいざんへい	remnants of a defeated army
へいさつ	double play
とふく	harakiri
ナイフ	knife
けんぽうきねんび	Constitution Memorial Day (national holiday; May 3)
ちゅうくう	hollow
イリノイ	Illinois
かんしせん	patrol boat
むかえうつ	to meet (the enemy) and attack
だいかこ	past perfect tense
いんれい	quotation
しんだいけん	ticket (sleeping car)
しまりや	thrifty person
ふうしょく	wind erosion
びかご	elegant speech (esp. the use of the prefixes "o-" and "go-")
オキシゲナーゼ	oxygenase
コンバイン	combine
きのやまい	nervous breakdown
プシー	psi
たくはい	home delivery
べつじょけん	right of exclusion
ぜんけんこうし	minister plenipotentiary
こたかがり	falconry (using small hawks or falcons)
かじょうりゅうどうせい	excess liquidity
しらたき	shirataki noodles
はいみ	subdued taste
ひいじじ	great-grandfather
しおせんべい	rice cracker seasoned with soy sauce
アドベンチャー	adventure
プリン	Prynne
ふくわじゅつ	ventriloquism
ごきげんよう	how do you do?
ばかでかい	enormous
ねんぴ	fuel consumption
かいきょうげ	opening chant of a sutra
つきのもの	menstruation
しはんき	quarter (of a year)
えんしんかじょ	centrifugal inflorescence
ピラミッドがた	pyramid-style
おんだんしつじゅんきこう	temperate humid climate
アールエヌエー	ribonucleic acid
かみほとけ	gods and Buddha
たんじつしょくぶつ	short-day plants
だいのつき	long month (i.e. having 31 days)
はぶそう	coffee senna (Senna occidentalis)
ディレギュレーション	deregulation
いきどおり	resentment
とつじょ	suddenly
せんりょうばこ	box of 1000 ryō
ねまき	nightclothes
しゃかいせいさく	social policy
ししく	lion's roar
がさい	artistic talent
ローション	lotion
ぐんぷ	military porter
オフライン	offline
とらのこ	tiger cub
モラルハザード	moral hazard
ロジウム	rhodium (Rh)
ひっぱく	tightness (of money, financial conditions, etc.)
どうみょう	same name
のうにゅう	payment (of taxes, fees, etc.)
はだかる	to be separated (of clothing)
にゅうせん	being selected (for a prize, exhibition, etc.)
うきくさ	floating weed
じゅんげん	net reduction
にゅうがくきん	matriculation fee
いろ	rupa (form)
およぶ	to reach
くかい	Regional Rapid Service (JR West)
にもの	nimono
うげん	ungen
しんしょうぼうだい	exaggeration
うりしぶる	to be reluctant to sell
さらば	farewell
せいしんはったつちたい	mental retardation
しょうみきかん	best-before period (e.g. foodstuffs)
ちょうちん	paper lantern
しきんぐり	fundraising
ずらっと	in a line
しきだい	step in a Japanese entranceway
せっきょうし	preacher
トちょう	key of G
インキ	ink
ちよがみ	decorative paper with colourful patterns or figures (colorful)
わたしば	ferry landing
ラグー	ragout
パティス	patis (Filipino fish sauce)
さんぎょうそしき	industrial organization
にのや	second arrow
いたからど	door made of one or several wooden planks and no door framework
かんいん	personnel (of public building)
しょうりょうばった	Oriental longheaded locust (Acrida cinerea)
ひだまり	sunny spot
ビジュアルデザイン	visual design
メータク	taxi equipped with a meter (from "meter taxi")
まなつ	middle of summer
いれかわりたちかわり	by turns
うりわたし	sale
おやゆずり	inheritance from a parent (property, trait, physique, etc.)
ごったがえす	to be in confusion or commotion
ハムサンド	ham sandwich
せりふ	(spoken) line (in a play, film, comic, etc.)
きょうそう	mania
のうどかいほう	emancipation of serfs
カーボランダム	carborundum (hard silicon carbide solid, used as an abrasive)
だんじょう	judge (of the Imperial Prosecuting and Investigating Office)
きょせき	gigantic stone
きかい	breaking
くちだし	interference
じょうほうスーパーハイウエー	information superhighway
のうりんすいさんだいじん	Minister of Agriculture, Forestry and Fisheries
つづきがら	(family) relationship
はらだち	anger
ぬすみだす	to steal (from a person)
しんようじょう	letter of credit
せいかつ	life
はなたか	having a prominent nose
たきがわ	rapids
しきい	threshold
ゆみはりぢょうちん	paper lantern with bow-shaped handle
ひふきんえん	dermatomyositis
スナックがし	snack food (esp. potato chips, popcorn, etc.)
しそうか	thinker
やまあじさい	tea-of-heaven (Hydrangea macrophylla subsp. serrata)
ぶしだん	band of warriors (often formed from related or dependent families)
ちかいえか	London Underground mosquito (Culex pipiens f. molestus)
オルトフェニルフェノール	orthophenyl phenol
はくへき	white plaster wall
キャビア	caviar
カバレッジ	coverage
せいなんにほん	southwest Japan (southwest of the Itoigawa-Shizuoka Tectonic Line)
